Jaar_laden;POSTCODE_LADEN;AANTAL_LAADLOCATIES; Totaal_KG_VRACHT ;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;PC6;Naam manege;Straat en huisnummer;Plaats;KVK nummer
2024;6851DK;1; 387.000 ;;;;;6851DK;Ruitersportcentrum Huissen;Karstraat 34 b;Huissen;65772199
2024;6861AH;1; 154.900 ;;;;;6861AH;;;;
2024;6862BH;1; 584.000 ;;;;;6862BH;Glock Hpc Nl Bv;van Borsselenweg 39;Oosterbeek;54269288
2024;6865NA;1; 1.211.300 ;;;;;6865NA;;;;
2024;6865ND;1; 276.300 ;;;;;6865ND;;;;
2024;6866NL;1; 267.000 ;;;;;6866NL;;;;
2024;6866NM;2; 47.500 ;;;;;6866NM;;;;
2024;6871NJ;1; 52.000 ;;;;;6871NJ;;;;
2024;6871NR;1; 448.000 ;;;;;6871NR;;;;
2024;6874BT;1; 1.371.900 ;;;;;6874BT;;;;
2024;6903PE;1; 394.300 ;;;;;6903PE;;;;
2024;6905BA;1; 726.300 ;;;;;6905BA;;;;
2024;6905CE;1; 73.500 ;;;;;6905CE;;;;
2024;6909BL;1; 934.700 ;;;;;6909BL;;;;
2024;6911KM;1; 827.000 ;;;;;6911KM;Mam Bouwmanwgpm Bouwman Peek;de Berghoofdseweg 4;Pannerden;9211980
2024;6914KJ;1; 192.000 ;;;;;6914KJ;Camping De Boschhof;Polderdijk 2 a;Herwen;9162338
2024;6914KK;1; 45.400 ;;;;;6914KK;;;;
2024;6921PM;1; 18.620 ;;;;;6921PM;;;;
2024;6923CB;1; 55.600 ;;;;;6923CB;Shetlandpony Fokkerij Stal Nieuw Vredenburg;Lijkweg 23;Groessen;76381293
2024;6923CC;1; 301.300 ;;;;;6923CC;;;;
2024;6924AB;1; 333.100 ;;;;;6924AB;Stal Hendriks Duiven Nv;Loostraat 1 a;Loo Gld;65391497
2024;6931AE;1; 563.400 ;;;;;6931AE;Agrarisch Bedrijf V Bus;IJsseldijk 90;Westervoort;9192068
2024;6941RB;1; 312.700 ;;;;;6941RB;;;;
2024;6941SK;1; 655.000 ;;;;;6941SK;;;;
2024;6942JC;1; 222.600 ;;;;;6942JC;;;;
2024;6942JK;1; 29.000 ;;;;;6942JK;;;;
2024;6942PP;1; 68.500 ;;;;;6942PP;;;;
2024;6942PT;1; 41.480 ;;;;;6942PT;;;;
2024;6952ET;1; 13.000 ;;;;;6952ET;;;;
2024;6956CG;1; 12.500 ;;;;;6956CG;;;;
2024;6957DE;1; 256.700 ;;;;;6957DE;;;;
2024;6957DJ;1; 253.500 ;;;;;6957DJ;;;;
2024;6961RA;2; 188.600 ;;;;;6961RA;Gsw Te Bokkel;Soerense Zand Zuid 5;Eerbeek;63449889
2024;6971JS;1; 290.000 ;;;;;6971JS;;;;
2024;6988BS;1; 799.600 ;;;;;6988BS;;;;
2024;6991JN;1; 516.300 ;;;;;6991JN;Stal De Kruishorst Bv;Brinkweg 3;Rheden;10038115
2024;6991JP;1; 60.000 ;;;;;6991JP;;;;
2024;6994JD;2; 750.500 ;;;;;6994JD;;;;
2024;6998CC;1; 81.500 ;;;;;6998CC;Stal Vonders;Eldrikseweg 1;Laag-Keppel;52480909
2024;6999DT;1; 128.800 ;;;;;6999DT;;;;
2024;6999EB;1; 416.500 ;;;;;6999EB;;;;
2024;7002CP;1; 471.000 ;;;;;7002CP;Dutch Sporthorses;Bevrijdingsstraat 92;Doetinchem;9153487
2024;7004HL;1; 95.400 ;;;;;7004HL;;;;
2024;7004JB;1; 263.400 ;;;;;7004JB;;;;
2024;7021KC;1; 232.100 ;;;;;7021KC;;;;
2024;7021LT;1; 356.900 ;;;;;7021LT;;;;
2024;7031EG;1; 220.640 ;;;;;7031EG;Bjh Derksen;Kelderweg 2;Wehl;9203996
2024;7031HS;1; 135.100 ;;;;;7031HS;;;;
2024;7036AB;1; 30.700 ;;;;;7036AB;;;;
2024;7036AC;1; 32.300 ;;;;;7036AC;;;;
2024;7037BG;1; 90.000 ;;;;;7037BG;;;;
2024;7037CN;1; 40.700 ;;;;;7037CN;;;;
2024;7037DA;2; 317.400 ;;;;;7037DA;;;;
2024;7038EM;1; 113.800 ;;;;;7038EM;;;;
2024;7039CC;1; 52.800 ;;;;;7039CC;;;;
2024;7039CK;1; 238.900 ;;;;;7039CK;Stal De Pluum;Camphuysenweg 2;Stokkum;56079125
2024;7047CB;1; 403.500 ;;;;;7047CB;;;;
2024;7054AL;1; 227.120 ;;;;;7054AL;;;;
2024;7054AV;1; 56.780 ;;;;;7054AV;;;;
2024;7055AM;1; 282.700 ;;;;;7055AM;;;;
2024;7055BT;1; 179.100 ;;;;;7055BT;;;;
2024;7064KG;1; 89.100 ;;;;;7064KG;;;;
2024;7064LA;1; 62.400 ;;;;;7064LA;;;;
2024;7075DK;1; 427.500 ;;;;;7075DK;;;;
2024;7075DS;1; 14.000 ;;;;;7075DS;Hengstenhouderij Van Keulen;Bluemerstraat 4;Etten;9172780
2024;7075EL;1; 262.300 ;;;;;7075EL;Eurobred Horses;Warmseweg 13;Etten;64010082
2024;7075EP;1; 108.830 ;;;;;7075EP;Stoeterij De Wiellijksche Stede;Warmseweg 5;Etten;73483486
2024;7081AA;1; 510.700 ;;;;;7081AA;The Horse Store;Ulftseweg 4 A;Gendringen;9147142
2024;7081HM;1; 10.000 ;;;;;7081HM;Stal Van Ravesteijn;Miltseweg 5;Gendringen;71574573
2024;7083AN;1; 247.400 ;;;;;7083AN;;;;
2024;7101PA;1; 1.992.940 ;;;;;7101PA;Paardenopfokbedrijf Wim Ten Pas;Bataafseweg 8;Winterswijk;69709017
2024;7104GM;1; 41.900 ;;;;;7104GM;;;;
2024;7105CC;1; 6.000 ;;;;;7105CC;;;;
2024;7107AZ;1; 14.000 ;;;;;7107AZ;Hj Te Brummelstroete;Pillenweg 3;Winterswijk Kotten;9213441
2024;7109BB;1; 140.000 ;;;;;7109BB;;;;
2024;7109BS;1; 738.050 ;;;;;7109BS;Paardenopfokstal Familie Dekkers;Smeenkstegge 9;Winterswijk Miste;55731228
2024;7109CB;1; 30.000 ;;;;;7109CB;;;;
2024;7119AA;1; 45.000 ;;;;;7119AA;Stal Hietbrink;Corleseweg 47;Winterswijk Corle;9186223
2024;7121KC;1; 270.060 ;;;;;7121KC;;;;
2024;7122JX;1; 177.240 ;;;;;7122JX;;;;
2024;7122KC;1; 359.440 ;;;;;7122KC;Stal Drenthel;Huisstededijk 5;Aalten;53366107
2024;7122RP;1; 83.280 ;;;;;7122RP;;;;
2024;7135JB;1; 76.380 ;;;;;7135JB;;;;
2024;7135JC;1; 263.500 ;;;;;7135JC;;;;
2024;7135KK;1; 82.900 ;;;;;7135KK;;;;
2024;7136KN;1; 619.800 ;;;;;7136KN;Mp Olthof Horses Bv;Grensweg 8;Zieuwent;68715854
2024;7136LC;1; 56.320 ;;;;;7136LC;L Ponds;Zieuwentseweg 48;Zieuwent;50926268
2024;7137HD;1; 51.300 ;;;;;7137HD;;;;
2024;7141HE;1; 671.520 ;;;;;7141HE;Jwh Huurneman;Oude Winterswijkseweg 46;Groenlo;9222269
2024;7151HA;2; 1.004.020 ;;;;;7151HA;Lhbm Beusink;Molenweg 20;Eibergen;9213870
2024;7151HR;1; 178.000 ;;;;;7151HR;;;;
2024;7157BB;1; 45.000 ;;;;;7157BB;;;;
2024;7161ML;1; 184.320 ;;;;;7161ML;;;;
2024;7161RH;1; 353.500 ;;;;;7161RH;Pensionstal En Trainingsstal Hermelink;Kempersdijk 52;Neede;9180790
2024;7207DG;2; 182.620 ;;;;;7207DG;;;;
2024;7211LR;1; 96.000 ;;;;;7211LR;;;;
2024;7211MH;1; 155.500 ;;;;;7211MH;H De Jong;Harfsense Steeg 7;Eefde;5051612
2024;7213LT;1; 259.000 ;;;;;7213LT;Stal De Prins;Flierderweg 11;Gorssel;59107529
2024;7216PP;1; 243.000 ;;;;;7216PP;;;;
2024;7216PT;1; 379.200 ;;;;;7216PT;;;;
2024;7218NM;1; 139.900 ;;;;;7218NM;;;;
2024;7241RL;1; 133.000 ;;;;;7241RL;;;;
2024;7241SC;1; 268.100 ;;;;;7241SC;;;;
2024;7244NA;1; 907.000 ;;;;;7244NA;;;;
2024;7245NE;1; 40.000 ;;;;;7245NE;Stal Saaltink;Molendijk 12;Laren;57941963
2024;7245VW;1; 1.452.300 ;;;;;7245VW;Mvh Ruitersport;Verwoldseweg 29;Laren;76671992
2024;7251LW;1; 138.300 ;;;;;7251LW;Dekstation Nieuwmoed;Ruurloseweg 96;Vorden;8049805
2024;7251NA;1; 208.900 ;;;;;7251NA;;;;
2024;7255JZ;1; 46.500 ;;;;;7255JZ;Hoeve De Hooghekamp;Hogenkampweg 40;Hengelo (Gld);52263231
2024;7255LW;1; 129.000 ;;;;;7255LW;;;;
2024;7255NN;1; 220.200 ;;;;;7255NN;;;;
2024;7255PM;1; 639.600 ;;;;;7255PM;;;;
2024;7261MX;1; 31.200 ;;;;;7261MX;Brennerhoeve;'t Langenbarg 3;Ruurlo;9189565
2024;7261SK;1; 359.770 ;;;;;7261SK;Paardenpension T Arve;Koedijk 3;Ruurlo;9221832
2024;7271SM;1; 12.000 ;;;;;7271SM;Stal Cupido;Barchemseweg 30;Borculo;57420793
2024;7274DP;1; 101.000 ;;;;;7274DP;;;;
2024;7274EG;1; 1.883.200 ;;;;;7274EG;Team Nijhof;Kulsdom 9;Geesteren;76925595
2024;7274EM;1; 827.600 ;;;;;7274EM;;;;
2024;7275AE;1; 96.800 ;;;;;7275AE;;;;
2024;7275AR;1; 129.240 ;;;;;7275AR;;;;
2024;7275AV;1; 339.600 ;;;;;7275AV;;;;
2024;7275BH;1; 528.500 ;;;;;7275BH;;;;
2024;7325WR;1; 148.600 ;;;;;7325WR;;;;
2024;7331CJ;1; 16.000 ;;;;;7331CJ;;;;
2024;7333NM;1; 156.400 ;;;;;7333NM;;;;
2024;7339GT;1; 268.300 ;;;;;7339GT;;;;
2024;7341PN;1; 732.100 ;;;;;7341PN;Manege Pothoven;Broeklanderweg 91;Beemte Broekland;73539988
2024;7341PT;1; 291.500 ;;;;;7341PT;;;;
2024;7345AC;1; 72.300 ;;;;;7345AC;;;;
2024;7345CK;1; 248.400 ;;;;;7345CK;Vof Stal Sprengenhorst;Wieselse Kampweg 62 A;Wenum Wiesel;8027268
2024;7345CM;1; 92.500 ;;;;;7345CM;;;;
2024;7345CN;1; 30.800 ;;;;;7345CN;;;;
2024;7345CR;1; 287.200 ;;;;;7345CR;De Ploeg Wiessel;Greutelseweg 61;Wenum Wiesel;8193996
2024;7345DZ;1; 400.400 ;;;;;7345DZ;Dresspring Bv;Kanaweg 21 A;Wenum Wiesel;8054132
2024;7345EE;1; 90.300 ;;;;;7345EE;;;;
2024;7351AW;1; 373.000 ;;;;;7351AW;;;;
2024;7361CH;1; 24.000 ;;;;;7361CH;;;;
2024;7361CR;1; 32.000 ;;;;;7361CR;;;;
2024;7361CT;1; 47.500 ;;;;;7361CT;;;;
2024;7361CW;1; 30.000 ;;;;;7361CW;;;;
2024;7361CX;1; 536.500 ;;;;;7361CX;;;;
2024;7364AA;1; 273.400 ;;;;;7364AA;Hollander Horses Bv;Wolfskuilen 36;Lieren;72094095
2024;7364CA;1; 474.300 ;;;;;7364CA;;;;
2024;7371AA;1; 102.100 ;;;;;7371AA;;;;
2024;7371DE;1; 36.000 ;;;;;7371DE;;;;
2024;7381AG;1; 32.400 ;;;;;7381AG;;;;
2024;7382SB;2; 481.000 ;;;;;7382SB;Em Boom;Oude Zutphenseweg 5;Klarenbeek;8203181
2024;7384CT;1; 779.000 ;;;;;7384CT;;;;
2024;7384SL;1; 17.100 ;;;;;7384SL;Stoeterij Beltmanshoeve;Heeringstraat 4;Wilp;54468493
2024;7384SR;1; 372.300 ;;;;;7384SR;Stal Bruin;Achterhoekseweg 8;Wilp;68323581
2024;7395SE;1; 559.400 ;;;;;7395SE;Het Hoefhof;Woudweg 10 B;Teuge;69358923
2024;7396NL;1; 365.500 ;;;;;7396NL;;;;
2024;7431PE;1; 591.200 ;;;;;7431PE;;;;
2024;7433RT;1; 72.000 ;;;;;7433RT;Aj Slot;Kranekampsweg 2;Schalkhaar;8198426
2024;7434PM;1; 408.400 ;;;;;7434PM;;;;
2024;7434RG;1; 227.820 ;;;;;7434RG;;;;
2024;7434RH;1; 649.600 ;;;;;7434RH;Stal De Borgelink;Borgelinksweg 2;Lettele;8212749
2024;7435PB;1; 76.900 ;;;;;7435PB;;;;
2024;7437PJ;1; 27.000 ;;;;;7437PJ;;;;
2024;7443SP;1; 59.760 ;;;;;7443SP;;;;
2024;7447RN;1; 572.100 ;;;;;7447RN;;;;
2024;7447RP;1; 619.600 ;;;;;7447RP;;;;
2024;7447SP;1; 77.460 ;;;;;7447SP;;;;
2024;7448 RR;1; 61.690 ;;;;;7448RR;;;;
2024;7448RN;1; 420.500 ;;;;;7448RN;Stal De Ruuter;Almeloseweg 30;Haarle;8160355
2024;7448RR;1; 361.250 ;;;;;7448RR;;;;
2024;7448RT;1; 192.800 ;;;;;7448RT;;;;
2024;7451CK;1; 170.700 ;;;;;7451CK;;;;
2024;7451LP;1; 340.700 ;;;;;7451LP;Ha Nikkels;Boerendanssteeg 27 W;Holten;8206714
2024;7451LZ;1; 234.000 ;;;;;7451LZ;;;;
2024;7451MC;1; 20.000 ;;;;;7451MC;;;;
2024;7451SC;1; 221.000 ;;;;;7451SC;;;;
2024;7451SN;1; 15.000 ;;;;;7451SN;;;;
2024;7461PN;1; 819.000 ;;;;;7461PN;;;;
2024;7468RP;1; 272.500 ;;;;;7468RP;;;;
2024;7468RV;1; 304.200 ;;;;;7468RV;;;;
2024;7475RV;1; 1.141.800 ;;;;;7475RV;;;;
2024;7475SZ;1; 246.600 ;;;;;7475SZ;;;;
2024;7475TK;1; 320.500 ;;;;;7475TK;;;;
2024;7481PB;1; 68.800 ;;;;;7481PB;Hanenberghoeve;Hanenbergweg 45;Haaksbergen;6058457
2024;7481PX;1; 20.000 ;;;;;7481PX;;;;
2024;7481VL;1; 660.300 ;;;;;7481VL;;;;
2024;7482MA;1; 652.200 ;;;;;7482MA;;;;
2024;7482RN;1; 238.000 ;;;;;7482RN;;;;
2024;7482SB;1; 340.100 ;;;;;7482SB;;;;
2024;7495PE;1; 630.000 ;;;;;7495PE;Gba Te Koppele;Schoneveldsweg 11;Ambt Delden;8203240
2024;7495TV;1; 176.400 ;;;;;7495TV;;;;
2024;7511BC;1; 247.200 ;;;;;7511BC;;;;
2024;7522AK;1; 123.300 ;;;;;7522AK;;;;
2024;7522PG;1; 481.000 ;;;;;7522PG;;;;
2024;7524PT;1; 264.500 ;;;;;7524PT;;;;
2024;7536PE;1; 542.600 ;;;;;7536PE;Holzikstables;Allemansveldweg 150;Enschede;71465588
2024;7546PR;1; 423.100 ;;;;;7546PR;Erve Rutbeek;Rutbeekweg 65;Enschede;8118550
2024;7546RM;1; 236.380 ;;;;;7546RM;;;;
2024;7548PB;1; 7.640 ;;;;;7548PB;I Mosman;Haaksbergerstraat 843;Enschede;61797057
2024;7552PG;1; 366.680 ;;;;;7552PG;Vof Stal Pegge;Korte Smienkweg 16;Hengelo;8203924
2024;7554PG;1; 41.500 ;;;;;7554PG;De Tukkerij;Sluitersdijk 42;Hengelo;61956899
2024;7554PR;1; 463.500 ;;;;;7554PR;Pensionstal Scholten;Kerkpad 8;Hengelo;8183071
2024;7554RR;1; 135.300 ;;;;;7554RR;;;;
2024;7559PR;1; 324.600 ;;;;;7559PR;;;;
2024;7561SJ;1; 20.660 ;;;;;7561SJ;;;;
2024;7574VB;1; 148.900 ;;;;;7574VB;;;;
2024;7586RB;1; 42.600 ;;;;;7586RB;Berkelroos;Invalsweg 17;Overdinkel;6083385
2024;7586RR;1; 30.620 ;;;;;7586RR;Handelstal De Saandkaamp;Strootsweg 4;Overdinkel;57702241
2024;7587LC;1; 75.280 ;;;;;7587LC;Pia Luise Aufrecht Bv;Beuningerstraat 19;de Lutte;8202894
2024;7587LL;1; 10.000 ;;;;;7587LL;Maatschap Morsink;Hanhofweg 18;de Lutte;8222282
2024;7587ND;1; 211.700 ;;;;;7587ND;;;;
2024;7588PB;1; 101.820 ;;;;;7588PB;Maatschap Wigger;Hassinkhofweg 1;Beuningen;8222141
2024;7588RE;1; 94.000 ;;;;;7588RE;;;;
2024;7591NB;1; 599.600 ;;;;;7591NB;De Dinkel Hoeve;Stroothuizerweg 30;Denekamp;8112393
2024;7591NE;1; 71.416 ;;;;;7591NE;;;;
2024;7595KH;1; 63.000 ;;;;;7595KH;Hengstenhouderij Borghuis;Beekdorpweg 18;Weerselo;71200517
2024;7595MK;1; 294.000 ;;;;;7595MK;Hengstenhouderij Nijenkamp;Hilbertweg 5;Weerselo;8201551
2024;7601PC;1; 16.100 ;;;;;7601PC;;;;
2024;7602CH;1; 13.220 ;;;;;7602CH;;;;
2024;7609ZS;1; 30.820 ;;;;;7609ZS;;;;
2024;7615PK;1; 142.700 ;;;;;7615PK;Hagenvoort Sporthorses;Klösseweg 2;Harbrinkhoek;67686753
2024;7635NA;1; 3.548.600 ;;;;;7635NA;Stal T Hofstee;Dorpsstraat 9;Lattrop-Breklenkamp;8100355
2024;7635NK;1; 230.920 ;;;;;7635NK;De Schuurmanhoeve;Frensdorferweg 36;Lattrop-Breklenkamp;66943841
2024;7637PB;1; 17.000 ;;;;;7637PB;Bonke Vof;Laagsestraat 38;Oud Ootmarsum;60049138
2024;7637PD;1; 280.200 ;;;;;7637PD;De Wiemselbach;de Mors 69;Oud Ootmarsum;8119652
2024;7642NT;2; 660.990 ;;;;;7642NT;Vof Combinatie Wesselsvetker;Ypeloweg 43;Wierden;6067353
2024;7651LC;1; 68.320 ;;;;;7651LC;Stal Luttikhuis Vof;Denekamperweg 79;Tubbergen;78385970
2024;7661RP;1; 230.700 ;;;;;7661RP;;;;
2024;7663TE;1; 1.153.600 ;;;;;7663TE;Stal Denink;Uelserweg 162;Mander;52336735
2024;7665SV;1; 16.000 ;;;;;7665SV;;;;
2024;7665TN;1; 404.700 ;;;;;7665TN;John Kemna Installatietechniek;Zenderseweg 80;Albergen;8133029
2024;7671RL;1; 140.100 ;;;;;7671RL;;;;
2024;7678AT;1; 38.240 ;;;;;7678AT;;;;
2024;7678SC;1; 50.380 ;;;;;7678SC;;;;
2024;7678TA;1; 428.080 ;;;;;7678TA;;;;
2024;7683AZ;2; 1.624.900 ;;;;;7683AZ;Fred Van Straaten Sport Stables;Ommerweg 74;Den Ham;63446030
2024;7683PT;1; 665.600 ;;;;;7683PT;Maatschap M Dubbink En H Dubbink Blekkenhorst;Linderweg 11;Den Ham;8218387
2024;7683RA;1; 511.400 ;;;;;7683RA;;;;
2024;7683SN;1; 175.800 ;;;;;7683SN;;;;
2024;7688PV;1; 105.090 ;;;;;7688PV;;;;
2024;7688RA;1; 126.000 ;;;;;7688RA;Stal Westerd;Esweg 17 b;Daarle;8193410
2024;7691PE;1; 147.460 ;;;;;7691PE;;;;
2024;7691PH;1; 177.400 ;;;;;7691PH;Gebr Nijmeijer Vof;Brinkweg 8;Bergentheim;5047975
2024;7701BG;1; 117.100 ;;;;;7701BG;;;;
2024;7701PB;1; 121.500 ;;;;;7701PB;;;;
2024;7707PP;1; 686.500 ;;;;;7707PP;;;;
2024;7711BN;1; 158.800 ;;;;;7711BN;Fokkerij Handelsstal Ruitenberg;Oosterveen 35;Nieuwleusen;8169096
2024;7715RD;3; 706.860 ;;;;;7715RD;W Harke;Domineesakker 22;Punthorst;8223258
2024;7722HW;1; 38.480 ;;;;;7722HW;Nanning Stables Bv;Hammerweg 3;Dalfsen;69199779
2024;7722PD;1; 67.000 ;;;;;7722PD;;;;
2024;7722PZ;1; 47.800 ;;;;;7722PZ;;;;
2024;7722SG;1; 88.720 ;;;;;7722SG;;;;
2024;7722SM;1; 446.200 ;;;;;7722SM;;;;
2024;7722SP;1; 1.869.700 ;;;;;7722SP;Stal De Ontginning;Hessenweg 40;Dalfsen;65353560
2024;7722TW;2; 665.680 ;;;;;7722TW;Vof De Vlaake;Veldweg 3;Dalfsen;61524921
2024;7731PB;1; 174.300 ;;;;;7731PB;;;;
2024;7731PX;1; 214.400 ;;;;;7731PX;;;;
2024;7737PD;1; 468.700 ;;;;;7737PD;Kerimaa Sporthorses;Ondersloot Zuid 2;Stegeren;77328914
2024;7737PG;1; 255.500 ;;;;;7737PG;;;;
2024;7738PJ;1; 430.060 ;;;;;7738PJ;;;;
2024;7738PS;1; 248.700 ;;;;;7738PS;Stal Dijk Priemis;Maatschappijwijk 2;Witharen;70572488
2024;7739PE;1; 24.240 ;;;;;7739PE;;;;
2024;7741NC;1; 124.140 ;;;;;7741NC;;;;
2024;7751AM;1; 258.880 ;;;;;7751AM;;;;
2024;7751NM;1; 162.000 ;;;;;7751NM;;;;
2024;7751ZS;1; 170.000 ;;;;;7751ZS;Stalhouderij De Vliers;Vliers 11;Dalen;4065805
2024;7755NG;1; 812.400 ;;;;;7755NG;;;;
2024;7761AG;1; 131.940 ;;;;;7761AG;Team Holties;Europaweg 18;Schoonebeek;61509833
2024;7776RW;1; 517.220 ;;;;;7776RW;;;;
2024;7776SE;1; 71.640 ;;;;;7776SE;;;;
2024;7776SN;1; 341.300 ;;;;;7776SN;;;;
2024;7777SB;1; 73.200 ;;;;;7777SB;;;;
2024;7784CG;1; 198.160 ;;;;;7784CG;;;;
2024;7793HM;1; 680.200 ;;;;;7793HM;Veehouderij Ramaker Vof;Hoogenweg 46;Hoogenweg;69791384
2024;7796HR;1; 318.600 ;;;;;7796HR;Vof Stoeten;Ommerweg 7 /7A;Heemserveen;5069454
2024;7797RD;1; 137.960 ;;;;;7797RD;;;;
2024;7812BM;1; 214.840 ;;;;;7812BM;;;;
2024;7814TA;1; 597.200 ;;;;;7814TA;;;;
2024;7814TD;1; 1.847.100 ;;;;;7814TD;;;;
2024;7824RW;1; 227.498 ;;;;;7824RW;;;;
2024;7841BP;1; 330.460 ;;;;;7841BP;;;;
2024;7844NW;1; 60.000 ;;;;;7844NW;Van Wijk;Nieuwe weg 108;Veenoord;77141679
2024;7845TB;1; 437.400 ;;;;;7845TB;;;;
2024;7846AP;1; 250.900 ;;;;;7846AP;;;;
2024;7846TB;1; 419.480 ;;;;;7846TB;Stoeterij Fitjar;De Hullen 1;Noord-Sleen;4046906
2024;7853TC;1; 55.120 ;;;;;7853TC;;;;
2024;7863TJ;1; 306.720 ;;;;;7863TJ;;;;
2024;7871TG;1; 265.200 ;;;;;7871TG;;;;
2024;7872TA;1; 337.700 ;;;;;7872TA;;;;
2024;7874TL;1; 252.600 ;;;;;7874TL;;;;
2024;7881HK;1; 127.460 ;;;;;7881HK;;;;
2024;7881XB;1; 290.900 ;;;;;7881XB;;;;
2024;7884TB;1; 13.800 ;;;;;7884TB;;;;
2024;7885AN;1; 58.240 ;;;;;7885AN;;;;
2024;7887GB;1; 511.280 ;;;;;7887GB;Maatschap D En Ah Heineke;Ericasestraat 46;Erica;1178093
2024;7887GD;1; 621.260 ;;;;;7887GD;;;;
2024;7894AH;1; 507.800 ;;;;;7894AH;;;;
2024;7908WT;1; 28.500 ;;;;;7908WT;;;;
2024;7913TL;1; 73.100 ;;;;;7913TL;;;;
2024;7913TR;1; 22.540 ;;;;;7913TR;;;;
2024;7921XC;1; 90.680 ;;;;;7921XC;;;;
2024;7925PK;1; 60.000 ;;;;;7925PK;Gangenpaarden Reestdal;Paardelanden 12;Linde;1163155
2024;7925PL;1; 87.000 ;;;;;7925PL;Stal Zuidema;Vuile Riete 7;Linde;67682197
2024;7926TR;1; 308.000 ;;;;;7926TR;;;;
2024;7927PB;1; 229.220 ;;;;;7927PB;;;;
2024;7932PJ;1; 216.700 ;;;;;7932PJ;;;;
2024;7934PD;1; 109.380 ;;;;;7934PD;Hengstenhouderij Riekus En Ilonka Veninga;Hoofdweg 7;Stuifzand;2049180
2024;7934PN;1; 379.600 ;;;;;7934PN;;;;
2024;7943KG;1; 355.020 ;;;;;7943KG;;;;
2024;7946KK;1; 255.700 ;;;;;7946KK;Spring En Handelsstal Hoorn;Gasthuisdijk 1 a;Wanneperveen;8178469
2024;7946LZ;1; 284.000 ;;;;;7946LZ;Hj Kamphof;Zomerdijk 5;Wanneperveen;53347080
2024;7948LE;1; 158.700 ;;;;;7948LE;Handel En Pension Stal Egberdina Hoeve;Nijeveense Bovenboer 29;Nijeveen;77363205
2024;7948NH;1; 348.940 ;;;;;7948NH;;;;
2024;7949AN;1; 36.000 ;;;;;7949AN;;;;
2024;7951PK;1; 81.000 ;;;;;7951PK;Stoeterij Druivenstein Vof;Druivensteinweg 1;Staphorst;74373927
2024;7954PB;1; 50.000 ;;;;;7954PB;;;;
2024;7957NB;1; 194.600 ;;;;;7957NB;;;;
2024;7958RA;1; 319.300 ;;;;;7958RA;;;;
2024;7958SR;1; 71.760 ;;;;;7958SR;;;;
2024;7961LN;1; 217.000 ;;;;;7961LN;Dagmar Dressage;De Weidenweg 17 a;Ruinerwold;68503490
2024;7961NT;1; 200.000 ;;;;;7961NT;;;;
2024;7963PC;1; 131.640 ;;;;;7963PC;Stal Heeserveld;Echtenseweg 12;Ruinen;66024439
2024;7966AA;1; 189.580 ;;;;;7966AA;Stal Johan Heins Bv;Hessenweg 30;De Schiphorst;4061736
2024;7966AB;1; 687.700 ;;;;;7966AB;Vds Horses;Schiphorsterweg 27;De Schiphorst;68606893
2024;7981NA;1; 389.800 ;;;;;7981NA;;;;
2024;7981ND;1; 153.800 ;;;;;7981ND;;;;
2024;7986PP;1; 70.000 ;;;;;7986PP;;;;
2024;7991AB;1; 31.440 ;;;;;7991AB;;;;
2024;7991NB;1; 511.560 ;;;;;7991NB;Cjp Bel;Lheebroekerweg 1;Dwingeloo;69634424
2024;8014BE;2; 503.700 ;;;;;8014BE;;;;
2024;8020;1; 35.900 ;;;;;;;;;
2024;8021DA;1; 2.000 ;;;;;8021DA;;;;
2024;8034PJ;1; 576.900 ;;;;;8034PJ;;;;
2024;8035PL;1; 330.000 ;;;;;8035PL;;;;
2024;8051SH;1; 52.140 ;;;;;8051SH;Maatschap Dirksen;Hoenwaardseweg 11;Hattem;57810265
2024;8061RR;1; 72.950 ;;;;;8061RR;;;;
2024;8071RR;1; 384.540 ;;;;;8071RR;;;;
2024;8071SJ;1; 311.000 ;;;;;8071SJ;D Van Engelen;Vreeweg 97;Nunspeet;8206198
2024;8072DG;1; 371.800 ;;;;;8072DG;;;;
2024;8076PM;1; 333.600 ;;;;;8076PM;;;;
2024;8077RA;1; 390.800 ;;;;;8077RA;Stal Mol;Varelseweg 42;Hulshorst;74043528
2024;8077RT;1; 160.000 ;;;;;8077RT;T Hofman;Poppeswegje 32;Hulshorst;8194884
2024;8081RZ;1; 276.280 ;;;;;8081RZ;;;;
2024;8084HE;1; 267.000 ;;;;;8084HE;;;;
2024;8084PM;2; 105.000 ;;;;;8084PM;;;;
2024;8091PD;1; 154.700 ;;;;;8091PD;Stal Ysselvliedt;Jan Boerswegje 3;Wezep;8110036
2024;8091PK;1; 63.000 ;;;;;8091PK;Stal Van Den Berg Vof;Brandsweg 22;Wezep;77093917
2024;8091PL;1; 486.600 ;;;;;8091PL;Stoeterij Turfhorst Bv;Nieuwe Dijk 5;Wezep;69067678
2024;8094SB;1; 3.546.990 ;;;;;8094SB;;;;
2024;8096PJ;1; 15.000 ;;;;;8096PJ;;;;
2024;8096PS;1; 129.650 ;;;;;8096PS;;;;
2024;8101PS;1; 30.000 ;;;;;8101PS;;;;
2024;8102RN;1; 218.380 ;;;;;8102RN;;;;
2024;8102SL;1; 1.114.200 ;;;;;8102SL;Jjs Winterstalling Opfok;Hagweg 9;Raalte;5073786
